"Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","Processing_Date","Col_Location_Lat","Col_Location_Long","site","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_2","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2.1","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments"
"LL-15-2021","LL-15-2021","LL-15-21","LL-L-15","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.48,NA,41.5,NA,4.3,NA,11.9,NA,28,"F","0.208","4-F2",10,0.8253,NA,NA,NA,NA,5,NA,NA,1.23,"2-H6","N","Y",NA,"Y","Y",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,"probably prespawn, eggs loose","10/15/2021",146.3,"10/20/2021",30.8,"0.7895","0.2105",NA,"10/20/2021",2,0.3392,955.8343,21.655,"4.558947368",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-16-2021","LL-16-2021","LL-16-21","LL-L-16","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.516,NA,42.7,NA,4.5,NA,12.5,NA,27.4,"F","0.108","4-F3",10,0.7907,NA,NA,NA,NA,4.8,NA,NA,1.366,"2-H7","N","Y",NA,"Y","Y",NA,0.6,0.4,0.4,0.4,0.5,0.4,0.5,0.4,"loose eggs maybe partial spawn","10/15/2021",194.1,"10/20/2021",40.1,"0.7934","0.2066",NA,"10/20/2021",4,0.409,923.3249,19.814,"4.093464194",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-17-2021","LL-17-2021","LL-17-21","LL-L-17","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.686,NA,41.6,NA,4.7,NA,12.8,NA,30.2,"F","0.228","4-E8",10,0.7326,NA,NA,NA,NA,5.1,NA,NA,1.414,"2-H4","N","Y",NA,"Y","Y",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,"maybe prespawn, but most eggs loose","10/15/2021",188.2,"10/20/2021",36.7,"0.8050","0.1950",NA,"10/20/2021",2,0.4124,955.8343,22.4969,"4.387015037",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-18-2021","LL-18-2021","LL-18-21","LL-L-18","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",1.95,NA,45,NA,5,NA,13.8,NA,31.5,"F","0.302","4-F1",10,1.036,NA,NA,NA,NA,5.2,NA,NA,1.616,"2-H5","N","Y",NA,"Y","Y",NA,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.5,"prespawn but loose eggs, eggs wth worms","10/15/2021",177.8,"10/20/2021",37.3,"0.7902","0.2098",NA,"10/20/2021",4,0.3826,923.3249,21.0635,"4.41883324",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-19-2021","LL-19-2021","LL-19-21","LL-L-19","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",2.012,NA,42.2,NA,7.7,NA,14.7,NA,33.5,"M","0.044","4-E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.856,"2-G10","N","Y",NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"picking up where cormac/phil left off in oto tray, no fat measurements, maybe partial spawn","10/15/2021",122.2,"10/20/2021",24.4,"0.8003","0.1997",NA,"10/21/2021",2,0.4053,955.8343,22.1093,"4.414622913",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL-20-2021","LL-20-2021","LL-20-21","LL-L-20","9/23/2021 (LL)","9/24/2021",61.37920879,-143.30712995,"LL",2.086,NA,45.1,NA,8,NA,14.3,NA,33.8,"M","0.032","4-E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,"2-G11","N","Y",NA,"Y","Y",NA,0.7,0.4,0.4,0.5,0.5,0.4,0.4,0.5,"maybe partal spawn","10/15/2021",122.2,"10/20/2021",24.6,"0.7987","0.2013",NA,"10/21/2021",4,0.4025,923.3249,19.9437,"4.014852864",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-1-2021","GH-1-2021","GH-1-21","GH-1","8/31/2021 (GH)","9/3/2021",63.06732669,-145.5138318,"GH",1.956,47.1,NA,8.2,NA,12.6,NA,6.6,29.4,"M","0.058","3-D3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.836,"2-C3","Y","Y",5,"Y","Y",0.028,0.6,0.4,0.7,0.5,0.5,0.7,0.9,0.8,"","10/15/2021",101.9,"10/20/2021",21.7,"0.7870","0.2130",NA,"10/21/2021",2,0.2763,955.8343,22.337,"4.756750736",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-2-2021","GH-2-2021","GH-2-21","GH-2-2021","8/31/2021 (GH)","9/3/2021",63.06732669,-145.5138318,"GH",1.856,45.7,NA,8.3,NA,11.6,NA,5.9,27.8,"M","0.056","3-D4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.756,"2-C4","Y","Y",5,"Y","Y",0.028,1.1,0.5,1.6,0.5,1.1,0.6,1,0.6,"","10/15/2021",119.9,"10/20/2021",27,"0.7748","0.2252",NA,"10/21/2021",4,0.3732,923.3249,21.8379,"4.917625521",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-3-2021","GH-3-2021","GH-3-21","GH-3","8/31/2021 (GH)","9/3/2021",63.06732669,-145.5138318,"GH",2.032,46.9,NA,8.9,NA,12.3,NA,6,29.2,"M","0.052","3-C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,"2-B12","N","Y",3,"Y","Y",0.024,1.1,0.7,0.7,0.6,0.6,0.6,0.7,0.9,"","10/15/2021",130.1,"10/20/2021",27.6,"0.7879","0.2121",NA,"10/21/2021",2,0.3793,955.8343,23.4707,"4.979180015",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-4-2021","GH-4-2021","GH-4-21","GH-4","8/31/2021 (GH)","9/4/2021",63.06732669,-145.5138318,"GH",1.784,44.7,NA,6.4,NA,12,NA,5.9,27.4,"M","0.06","3-F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.676,"2-D5","N","Y",5,"Y","Y",0.03,0.6,0.5,0.6,0.6,0.6,1.1,0.5,1,"","10/15/2021",78.6,"10/19/2021",18.9,"0.7595","0.2405",NA,"10/19/2021",2,0.4678,955.8343,21.1055,"5.074986641",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-5-2021","GH-5-2021","GH-5-21","GH-5","8/31/2021 (GH)","9/3/2021",63.06732669,-145.5138318,"GH",1.794,44.7,NA,7.1,NA,12.2,NA,5.7,28.5,"M","0.052","3-C5",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.684,"2-B9","Y","Y",5,"Y","Y",0.026,0.7,1,0.6,0.6,1,0.7,0.8,0.8,"","10/15/2021",133.4,"10/20/2021",29.1,"0.7819","0.2181",NA,"10/21/2021",4,0.3277,923.3249,22.1549,"4.83289048",2,0.3296,955.8343,23.0543,"5.029086432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-6-2021","GH-6-2021","GH-6-21","GH-6","8/31/2021 (GH)","9/4/2021",63.06732669,-145.5138318,"GH",2.152,49.2,NA,4.4,NA,11.8,NA,8,29.8,"F","0.376","4-A8",10,1.158,NA,NA,NA,NA,5.1,NA,NA,1.744,"2-E8","Y","Y",5,"Y","Y",0.188,NA,NA,NA,NA,NA,NA,NA,NA,"","10/15/2021",73.9,"10/19/2021",19.1,"0.7415","0.2585",NA,"10/19/2021",4,0.3155,923.3249,22.7438,"5.878302842",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-7-2021","GH-7-2021","GH-7-21","GH-7","8/31/2021 (GH)","9/5/2021",63.06732669,-145.5138318,"GH",2.052,47,NA,5.7,NA,11.9,NA,6.7,29.8,"F","0.392","4-C8",6,0.6606,NA,NA,NA,NA,4.65,NA,NA,1.628,"2-F12","Y","Y",5,"Y","Y",0.178,0.9,0.8,0.7,0.6,0.7,1,1.2,1.1,"","10/15/2021",85.8,"10/19/2021",22.3,"0.7401","0.2599",NA,"10/19/2021",2,0.4254,955.8343,23.8192,"6.190771096",4,0.3796,923.3249,22.8309,"5.933905245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-8-2021","GH-8-2021","GH-8-21","GH-8","8/31/2021 (GH)","9/4/2021",63.06732669,-145.5138318,"GH",1.984,47.9,NA,4.6,NA,11.7,NA,6,28.8,"F","0.312","4-A2",10,0.8205,NA,NA,NA,NA,4.4,NA,NA,1.63,"2-E2","Y","Y",5,"Y","Y",0.118,0.6,0.7,0.5,0.6,0.6,0.7,0.6,0.6,"","10/15/2021",83.9,"10/19/2021",22.8,"0.7282","0.2718",NA,"10/21/2021",4,0.359,923.3249,22.3351,"6.069610012",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-9-2021","GH-9-2021","GH-9-21","GH-9","8/31/2021 (GH)","9/5/2021",63.06732669,-145.5138318,"GH",1.668,45.6,NA,5.4,NA,10.8,NA,6.2,27,"F","0.306","4-C6",10,1.1347,NA,NA,NA,NA,5.1,NA,NA,1.324,"2-F10","Y","Y",5,"Y","Y",0.142,0.7,0.5,0.6,0.5,0.7,0.6,1,0.5,"","10/15/2021",96.3,"10/19/2021",22.3,"0.7684","0.2316",NA,"10/21/2021",2,0.3188,955.8343,23.8833,"5.530608411",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-10-2021","GH-10-2021","GH-10-21","GH-10","8/31/2021 (GH)","9/4/2021",63.06732669,-145.5138318,"GH",1.536,44.4,NA,4.2,NA,10.1,NA,6.7,26.4,"F","0.312","4-A6",10,0.8578,NA,NA,NA,NA,4.75,NA,NA,1.188,"2-E6","Y","Y",5,"Y","Y",0.16,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"","10/15/2021",65.8,"10/19/2021",16.4,"0.7508","0.2492",NA,"10/21/2021",4,0.3103,923.3249,21.0763,"5.253059574",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH2-1-2020","GH2-1-2020","GH2-1-20","GH2-1 (2020)","9/8/2020 (GH2)","7/23/2021",63.06732669,-145.5138318,"GH",2.262,50.2,NA,8.9,NA,13.5,NA,6.3,31.1,"M","0.026","2-A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.138,"1-E4","Y","Y",5,"Y","Y",0.014,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.5,"","10/15/2021",114.2,"10/20/2021",22.4,"0.8039","0.1961",NA,"10/21/2021",2,0.4449,955.8343,21.481,"4.213436077",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH2-3-2020","GH2-3-2020","GH2-3-20","GH2-3 (2020)","9/8/2020 (GH2)","7/23/2021",63.06732669,-145.5138318,"GH",2.562,49.4,NA,8.4,NA,14,NA,6.4,32.9,"M","0.05","2-C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.482,"1-F7","Y","Y",5,"Y","Y",0.022,0.5,0.4,0.8,0.4,0.4,0.5,0.4,0.4,"","10/15/2021",98.7,"10/19/2021",22.8,"0.7690","0.2310",NA,"10/21/2021",4,0.4742,923.3249,18.26,"4.218115502",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH2-4-2020","GH2-4-2020","GH2-4-20","GH2-4 (2020)","9/8/2020 (GH2)","7/23/2021",63.06732669,-145.5138318,"GH",1.856,44.9,NA,6.8,NA,12,NA,6.4,30,"M","0.046","2-C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.764,"1-F6 (no otoliths)","NO READ","Y",5,"Y","Y",0.022,0.7,0.6,0.7,0.4,0.4,0.7,0.5,1,"","10/15/2021",101.9,"10/19/2021",23.6,"0.7684","0.2316",NA,"10/21/2021",2,0.3092,955.8343,20.4585,"4.738180569",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH-RT-2020","GH-RT-2020","GH-RT-20","GH-RT-(2020)","9/18/2020 (GH)","7/24/2021",63.06732669,-145.5138318,"GH",1.1,41,NA,4.4,NA,10,NA,5.1,23,"F","0.08","2-E7",5,0.408,NA,NA,NA,NA,5.75,NA,NA,0.958,"1-H3","Y","Y",5,"Y","Y",0.08,0.6,0.4,0.6,0.6,0.5,0.7,0.6,0.8,"Partial Spawned","10/15/2021",76.9,"10/19/2021",15,"0.8049","0.1951",NA,"10/19/2021",2,0.4264,955.8343,20.8025,"4.057704811",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-1-2021","FC-1-2021","FC-1-21","FC-1","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.088,43.8,NA,6.6,NA,13.7,NA,6.6,30.8,"M","0.05","2-B4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.966,"1-E12","N","Y",5,"Y","Y",0.028,0.6,0.7,0.6,0.5,1,1,1,1,"","10/15/2021",112,"10/19/2021",29,"0.7411","0.2589",NA,"10/21/2021",4,0.3537,923.3249,22.578,"5.846089286",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-2-2021","FC-2-2021","FC-2-21","FC-2","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.046,46.1,NA,5.5,NA,12.1,NA,6.6,29.2,"M","0.056","2-B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.916,"1-E11","N","Y",5,"Y","Y",0.028,0.7,0.7,0.7,1.1,0.7,0.9,1,0.9,"","10/15/2021",126.9,"10/20/2021",33.4,"0.7368","0.2632",NA,"10/21/2021",2,0.3183,955.8343,21.4536,"5.646573995",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-3-2021","FC-3-2021","FC-3-21","FC-3","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",2.1,47,NA,5.2,NA,12.5,NA,6.5,31.3,"F","0.282","2-F1",6,0.3134,NA,NA,NA,NA,5.5,NA,NA,1.74,"1-H5","N","Y",5,"Y","Y",0.146,1.5,1.4,1.3,1.1,1.4,1.1,1.3,1.5,"","10/15/2021",138.3,"10/20/2021",39,"0.7180","0.2820",NA,"10/21/2021",4,0.2973,923.3249,23.8397,"6.722691974",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-4-2021","FC-4-2021","FC-4-21","FC-4","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.374,49,NA,7.1,NA,13.4,NA,6.7,30.6,"M","0.036","2-B6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,"1-F2","N","Y",5,"Y","Y",0.018,0.6,0.5,0.4,0.9,0.5,0.6,0.5,1.1,"","10/15/2021",97.3,"10/19/2021",22.6,"0.7677","0.2323",NA,"10/21/2021",2,0.3449,955.8343,22.2554,"5.169291264",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-5-2021","FC-5-2021","FC-5-21","FC-5","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.078,47.2,NA,7.1,NA,12.3,NA,6.3,29.9,"M","0.032","2-A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.982,"1-E5","N","Y",5,"Y","Y",0.016,0.7,0.5,0.7,0.7,0.5,0.7,0.7,0.7,"","10/15/2021",121.2,"10/19/2021",29.2,"0.7591","0.2409",NA,"10/21/2021",4,0.3864,923.3249,22.4262,"5.403011881",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-6-2021","FC-6-2021","FC-6-21","FC-6","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.714,43.3,NA,4,NA,10.5,NA,6.5,27.5,"F","0.228","3-A1",10,0.6402,NA,NA,NA,NA,5.45,NA,NA,1.43,"2-A1","N","Y",5,"Y","Y",0.102,1.3,1.1,1.3,0.9,1.1,1,1.2,1,"","10/15/2021",78,"10/19/2021",21.3,"0.7269","0.2731",NA,"10/21/2021",2,0.3549,955.8343,24.748,"6.758107692",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-7-2021","FC-7-2021","FC-7-21","FC-7","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.16,47,NA,5.4,NA,12,NA,6.9,29.4,"M","0.082","2-B5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.018,"1-F1","N","Y",5,"Y","Y",0.042,1,0.9,0.9,1.1,1,0.7,0.7,0.8,"","10/15/2021",117.7,"10/19/2021",30.7,"0.7392","0.2608",NA,"10/21/2021",4,0.4149,923.3249,22.3613,"5.832556585",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-8-2021","FC-8-2021","FC-8-21","FC-8","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.608,44.3,NA,5,NA,10.6,NA,6.2,26.6,"F","0.226","2-E3",5,0.2661,NA,NA,NA,NA,5.25,NA,NA,1.332,"1-G11","N","Y",5,"Y","Y",0.098,0.7,0.7,0.8,1.3,0.7,0.7,0.7,0.8,"","10/15/2021",97.1,"10/19/2021",27.9,"0.7127","0.2873",NA,"10/21/2021",2,0.3574,955.8343,23.6535,"6.79642276",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-9-2021","FC-9-2021","FC-9-21","FC-9","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.766,45.3,NA,5,NA,10.5,NA,6.7,27.2,"F","0.228","2-E4",5,0.3688,NA,NA,NA,NA,4.95,NA,NA,1.488,"1-G12","N","Y",5,"Y","Y",0.102,1,0.8,0.9,1.2,0.9,1.2,1.5,1.4,"","10/15/2021",109.9,"10/19/2021",29.9,"0.7279","0.2721",NA,"10/21/2021",4,0.269,923.3249,23.5201,"6.399008098",2,0.3466,955.8343,25.4668,"6.928638035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FC-10-2021","FC-10-2021","FC-10-21","FC-10","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.812,45,NA,4.4,NA,11.4,NA,6.4,28.3,"F","0.236","3-A6",10,0.6547,NA,NA,NA,NA,5.5,NA,NA,1.508,"2-A6","N","Y",5,"Y","Y",0.108,0.6,1.1,0.8,0.6,0.9,1.1,1,1.2,"","10/15/2021",95.7,"10/19/2021",27.3,"0.7147","0.2853",NA,"10/21/2021",4,0.4741,923.3249,23.4075,"6.677374608",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-13-2021","MN-13-2021","MN-13-2021","MN-13","7/29/2021 (MN)","9/4/2021",63.09558659,-145.452777,"MN",1.418,43,NA,5.1,NA,11.1,NA,5.3,25.8,"F","n/a","4-B4",10,0.9771,NA,NA,NA,NA,4.4,NA,NA,1.298,"2-E12","","Y",5,"Y","N",NA,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,"Partial Spawned","",NA,"",NA,"#DIV/0!","#DIV/0!",NA,"",NA,NA,NA,NA,"#DIV/0!",NA,NA,NA,NA,"#DIV/0!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-1-2021","MN-1-2021","MN-1-21","MN-1","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.692,49.4,NA,6.3,NA,14.5,NA,6.8,33.9,"M","0.070","2-B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.486,"1-E9","N","Y",5,"Y","Y",0.036,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.6,"","10/19/2021",87.9,"10/23/2021",19.3,"0.7804","0.2196",NA,"10/27/2021",2,0.477,923.3914,20.6881,"4.542438339",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-2-2021","MN-2-2021","MN-2-21","MN-2","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.214,45.6,NA,4.3,NA,11.5,NA,8.6,30.9,"F","0.476","2-B2",10,1.0445,NA,NA,NA,NA,5.3,NA,NA,1.68,"1-E10","N","Y",5,"Y","Y",0.286,0.8,0.5,0.5,1,0.7,1.2,1.2,1.3,"","10/19/2021",103.7,"10/23/2021",25.1,"0.7580","0.2420",NA,"10/27/2021",4,0.3382,923.3249,22.986,"5.56363163",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-3-2021","MN-3-2021","MN-3-21","MN-3","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.308,44.7,NA,5.8,NA,15.5,NA,6.5,34.5,"M","0.058","2-A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.118,"1-E7","N","Y",5,"Y","Y",0.03,0.4,0.4,0.4,0.4,0.4,0.9,0.4,0.4,"","10/19/2021",101.5,"10/23/2021",20.3,"0.8000","0.2000",NA,"10/27/2021",2,0.3683,923.3914,20.2505,"4.0501",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-4-2021","MN-4-2021","MN-4-21","MN-4","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.7,45.1,NA,4.8,NA,11.6,NA,6.3,28,"F","0.288","2-D6",5,0.274,NA,NA,NA,NA,5.8,NA,NA,1.376,"1-G6","N","Y",5,"Y","Y",0.092,1.1,0.6,1.1,0.6,0.7,0.8,0.9,1.3,"","10/19/2021",100,"10/23/2021",23.1,"0.7690","0.2310",NA,"10/27/2021",4,0.3411,923.3249,22.1992,"5.1280152",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-5-2021","MN-5-2021","MN-5-21","MN-5","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.38,46.8,NA,8.9,NA,15.9,NA,6.5,35.1,"M","0.062","2-A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.176,"1-E6","N","Y",5,"Y","Y",0.032,0.5,0.5,0.5,0.4,0.6,0.5,0.8,0.6,"","10/19/2021",110.9,"10/23/2021",24.9,"0.7755","0.2245",NA,"10/27/2021",2,0.3185,923.3914,21.7414,"4.881522633",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-6-2021","MN-6-2021","MN-6-21","MN-6","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.286,44.5,NA,6.7,NA,14.7,NA,6.7,33,"M","0.074","2-A8 (Empty)",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,"1-E8","N","Y",5,"Y","Y",0.034,0.4,0.4,0.5,0.4,0.5,0.6,0.6,0.5,"","10/20/2021",103.9,"10/23/2021",22.1,"0.7873","0.2127",NA,"10/27/2021",4,0.2992,923.3249,21.9957,"4.678584889",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-7-2021","MN-7-2021","MN-7-21","MN-7","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.754,44.2,NA,5.3,NA,11.8,NA,6.8,28.8,"F","0.320","2-D8",5,0.135,NA,NA,NA,NA,5.5,NA,NA,1.396,"1-G8","N","Y",5,"Y","Y",0.142,1.1,0.9,0.9,0.7,0.8,0.7,1.5,1.1,"","10/20/2021",103.4,"10/23/2021",25.6,"0.7524","0.2476",NA,"10/27/2021",2,0.3955,923.3914,24.2603,"6.006418569",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-8-2021","MN-8-2021","MN-8-21","MN-8","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",2.06,46,NA,5.8,NA,12,NA,7.6,28.8,"F","0.374","2-D7",5,0.1021,NA,NA,NA,NA,5.1,NA,NA,1.648,"1-G7","N","Y",5,"Y","Y",0.172,0.7,0.7,0.7,1,0.8,0.7,0.9,0.5,"","10/20/2021",117.3,"10/23/2021",28.3,"0.7587","0.2413",NA,"10/27/2021",4,0.3992,923.3249,23.0109,"5.551649361",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-9-2021","MN-9-2021","MN-9-21","MN-9","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.886,44.8,NA,5.5,NA,12.7,NA,6.4,29.3,"F","0.318","2-F2",7,0.6286,NA,NA,NA,NA,5.5,NA,NA,1.52,"1-H6","N","Y",5,"Y","Y",0.13,0.6,0.5,0.6,0.6,0.6,0.6,1,0.6,"","10/29/2021",129.4,"11/3/2021",31.5,"0.7566","0.2434",NA,"11/3/2021",4,0.4725,923.3249,22.8553,"5.563693586",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MN-10-2021","MN-10-2021","MN-10-21","MN-10","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.81,45,NA,4.6,NA,11.3,NA,6.4,28.3,"F","0.300","2-E1",5,0.6616,NA,NA,NA,NA,4.8,NA,NA,1.458,"1-G9","N","Y",5,"Y","Y",0.096,0.7,0.7,0.5,0.8,0.8,0.7,0.7,0.8,"","10/29/2021",139.6,"11/3/2021",30.5,"0.7815","0.2185",NA,"11/3/2021",2,0.4628,923.3914,22.3935,"4.892562679",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
