"","Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","RunTimingGroup","Collection_Location","Processing_Date","Col_Location_Lat","Col_Location_Long","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","SpawnStatus","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_1","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments","Collection_RiverMile_m","Elevation_m","Year"
"1","GH-1-2019","GK1-2019","GH-1-19","GK1",2019-07-27,NA,"Fish Creek Gulkana","8/8/19",63.1000428,-145.481274,1.984,43.7,46,6.7,8.2,11.8,12.1,6.5,28.8,"M",0.048,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,"1-H9","N","Y","5","Y","Y",0.022,0.7,1,0.9,0.7,0.7,1,0.7,0.9,"",0,"11/3/19",105.7,"11/10/19",26.3,"0.7512","0.2488","","11/26/19",2,0.2375,923.1981,21.393,5.322950804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"2","GH-2-2019","GK2-2019","GH-2-19","GK2",2019-07-27,NA,"Fish Creek Gulkana","8/8/19",63.1000428,-145.481274,1.414,39.6,41,5.7,6.1,10.7,11.1,5.8,26.9,"M",0.038,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,"1-H6","N","Y","5","Y","Y",0.019,0.7,1,0.7,0.7,0.8,1,0.7,0.7,"",0,"11/3/19",120.9,"11/10/19",33.4,"0.7237","0.2763","","11/26/19",4,0.2183,923.3249,22.7845,6.294477254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"3","GH-3-2019","GK3-2019","GH-3-19","GK3",2019-07-27,NA,"Fish Creek Gulkana","8/7/19",63.1000428,-145.481274,2.19,47.2,47.4,7.1,7.5,12.5,12.6,6.9,30.4,"M",0.046,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.064,"1-G3","N","Y","5","Y","Y",0.022,0.7,0.7,0.8,0.6,1,0.5,0.5,0.6,"",0,"11/3/19",106,"11/10/19",24.6,"0.7679","0.2321","","11/26/19",2,0.2278,923.1981,20.7418,4.813663019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"4","GH-4-2019","GK4-2019","GH-4-19","GK4",2019-07-27,NA,"Fish Creek Gulkana","8/8/19",63.1000428,-145.481274,2.11,44.7,46,6.5,6.9,13.4,13.8,7.1,30.9,"M",0.026,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,"1-H10","N","Y","5","Y","Y",0.008,0.7,0.7,0.6,0.7,0.6,0.8,0.8,0.8,"",0,"11/3/19",201.8,"11/10/19",48,"0.7621","0.2379","","11/26/19",4,0.2998,923.3249,22.0355,5.241347869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"5","GH-5-2019","GK5-2019","GH-5-19","GK5",2019-07-27,NA,"Fish Creek Gulkana","8/8/19",63.1000428,-145.481274,1.63,42.6,43.5,5.8,6.4,10.8,11.4,6.2,27,"M",0.042,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.534,"1-H11","N","Y","5","Y","Y",0.02,0.8,0.9,1,0.7,1,0.6,0.9,0.6,"",0,"11/3/19",150.8,"11/10/19",38.1,"0.7473","0.2527","","11/26/19",2,0.3226,923.1981,21.9064,5.534707162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"6","GH-6-2019","GK6-2019","GH-6-19","GK6",2019-07-27,NA,"Fish Creek Gulkana","8/7/19",63.1000428,-145.481274,1.376,41.4,42.1,3.4,3.6,10,10.5,6.3,27.2,"F",0.21,"N/A",49,3.7829,52,4.3651,45,3.971,4.7,4.9,4.4,1.118,"1-G9","N","Y","5","Y","Y",0.102,0.9,0.8,0.9,0.8,0.8,0.8,1.2,1.3,"",0,"11/3/19",137,"11/10/19",34.7,"0.7467","0.2533","","11/26/19",4,0.2888,923.3249,23.0405,5.835805474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"7","GH-7-2019","GK7-2019","GH-7-19","GK7",2019-07-27,NA,"Fish Creek Gulkana","8/7/19",63.1000428,-145.481274,1.184,39.8,40,3.5,3.9,8.8,9.7,5.3,24,"F",0.188,"N/A",68,6.2316,82,9.5306,47,5.5035,4.7,4.2,4.5,0.948,"1-G1","N","Y","5","Y","Y",0.1,0.7,1.1,1.3,0.8,1.3,0.7,1,0.7,"",0,"11/3/19",157.8,"11/10/19",37.7,"0.7611","0.2389","","11/26/19",2,0.304,923.1981,19.3525,4.62350602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"8","GH-8-2019","GK8-2019","GH-8-19","GK8",2019-07-27,NA,"Fish Creek Gulkana","8/7/19",63.1000428,-145.481274,1.444,41.6,42.1,3.3,3.8,6.4,10.2,5.6,25.2,"F",0.236,"N/A",61,7.1919,75,9.5798,48,4.18,4.8,4.6,4.3,1.148,"1-G2","N","Y","5","Y","Y",0.138,0.7,0.6,0.8,0.7,0.6,0.7,0.6,0.6,"",0,"11/3/19",193.6,"11/10/19",43.1,"0.7774","0.2226","","11/26/19",4,0.3865,923.3249,19.4505,4.330147469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"9","GH-9-2019","GK9-2019","GH-9-19","GK9",2019-07-27,NA,"Fish Creek Gulkana","8/7/19",63.1000428,-145.481274,2.078,46.2,46.7,4.6,5.2,12.2,11.7,6.9,30.1,"F",0.44,"N/A",50,6.4796,85,10.2085,93,10.5876,5.1,5.3,5.1,1.59,"1-F12","N","Y","5","Y","Y",0.18,1,1.1,1,1.1,0.8,1.4,0.7,1.1,"",0,"11/3/19",132,"11/10/19",35.2,"0.7333","0.2667","","11/26/19",2,0.3096,923.1981,22.9675,6.124666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"10","GH-10-2019","GK10-2019","GH-10-19","GK10",2019-07-27,NA,"Fish Creek Gulkana","8/7/19",63.1000428,-145.481274,1.334,40.2,41.6,3.4,4,9,10.2,5.5,24.1,"F",0.198,"N/A",64,3.9213,89,5.3753,60,3.7846,4.4,4.3,4.1,1.08,"1-G8","N","Y","5","Y","Y",0.116,1,1.1,0.9,1,0.8,1,1,1.2,"",0,"11/3/19",95.2,"11/10/19",25.7,"0.73","0.27","","11/26/19",4,0.3218,923.3249,22.2529,6.007348004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"11","GH-11-2019","GK11-2019","GH-11-19","GK11",2019-08-17,NA,"Gulkana Hatchery","9/1/19",63.06732669,-145.5138318,2.204,45.7,47.1,7.7,8.2,14.1,15.1,5.8,33.1,"M",0.068,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,"2-C6","N","Y","5","Y","Y",0.034,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,"only found 1 otolith",0,"11/10/19",205.7,"11/25/19",41.8,"0.7968","0.2032","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",2,0.3075,923.1981,21.7378,4.417306952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"12","GH-12-2019","GK12-2019","GH-12-19","GK12",2019-08-17,NA,"Gulkana Hatchery","9/3/19",63.06732669,-145.5138318,1.794,47.6,48.5,6.1,6.8,12.7,12.9,5.7,28.2,"M",0.03,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.574,"2-C9","N","Y","5","Y","Y",0.018,0.5,0.4,0.4,0.4,0.5,0.6,0.5,0.4,"partial spawner",1,"11/10/19",212.5,"11/25/19",37,"0.8259","0.1741","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",4,0.3263,923.3249,17.7668,3.093513412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"13","GH-13-2019","GK13-2019","GH-13-19","GK13",2019-08-17,NA,"Gulkana Hatchery","9/1/19",63.06732669,-145.5138318,1.598,45.3,47.3,6.7,7.4,12.7,12.5,5.2,28.9,"M",0.032,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,"2-C3","N","Y","5","Y","Y",0.012,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.4,"possibly a partial spawner, gonads seemed small",1,"11/10/19",168.4,"11/25/19",32.6,"0.8064","0.1936","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",2,0.4566,923.1981,16.9268,3.276803325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"14","GH-14-2019","GK14-2019","GH-14-19","GK14",2019-08-18,NA,"Gulkana Hatchery","9/1/19",63.06732669,-145.5138318,1.248,43.6,44.5,5.7,6.3,11,11.4,4.4,24,"M",0.028,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.158,"2-C5","N","Y","5","Y","Y",0.014,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.5,"PARTIAL SPAWNER",1,"11/10/19",164.3,"11/25/19",30.7,"0.8131","0.1869","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",4,0.3501,923.3249,17.6081,3.290131893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"15","GH-15-2019","GK15-2019","GH-15-19","GK15",2019-08-17,NA,"Gulkana Hatchery","9/3/19",63.06732669,-145.5138318,2.27,49.6,49.3,7.6,8.1,13.8,13.2,5.5,31.1,"M",0.036,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.154,"2-D4","N","Y","5","Y","Y",0.018,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,"",0,"11/10/19",157.8,"11/25/19",29.3,"0.8143","0.1857","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",2,0.3351,923.1981,18.783,3.487591255,4,0.2889,923.3249,20.2735,NA,4,0.3195,923.3249,20.5043,3.807198923,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"16","GH-16-2019","GK16-2019","GH-16-19","GK16",2019-08-17,NA,"Gulkana Hatchery","9/3/19",63.06732669,-145.5138318,0.738,37.9,39.4,3.4,3.5,7.9,7.4,3.7,18.1,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,"2-C8","Y","Y","5","Y","N",NA,0.4,0.5,0.5,0.5,0.6,0.5,0.5,0.4,"POST SPAWNER, NO EGGS PRESENT",2,"11/10/19",71,"11/25/19",15.4,"0.7831","0.2169","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",4,0.4056,923.3249,17.4722,3.789744789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"17","GH-17-2019","GK17-2019","GH-17-19","GK17",2019-08-17,NA,"Gulkana Hatchery","9/4/19",63.06732669,-145.5138318,1.234,44.4,45,4.5,4.7,9.9,8.8,4.7,22.4,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.176,"2-E12","N","Y","5","Y","N",NA,0.6,0.6,0.5,0.8,0.6,0.6,0.7,0.7,"POST SPAWNER, NO EGGS PRESENT",2,"11/10/19",141.2,"11/25/19",26.5,"0.8123","0.1877","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",2,0.4296,923.1981,19.2209,3.607321884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"18","GH-18-2019","GK18-2019","GH-18-19","GK18",2019-08-17,NA,"Gulkana Hatchery","9/4/19",63.06732669,-145.5138318,1.832,47,48.7,4,4.7,12.3,12.1,6.1,27.4,"F",NA,"N/A",54,5.1436,NA,NA,NA,NA,5.1,NA,NA,1.596,"2-F4","N","Y","5","Y","N",NA,0.8,0.6,0.7,0.6,0.5,0.6,0.5,0.6,"SKEINS LOOSE AND BODY CAVITY FILLED WITH EGGS",0,"11/10/19",156.6,"11/25/19",32.9,"0.7899","0.2101","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",4,0.4917,923.3249,20.2046,4.244772286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"19","GH-19-2019","GK19-2019","GH-19-19","GK19",2019-08-17,NA,"Gulkana Hatchery","9/3/19",63.06732669,-145.5138318,1.792,46.5,47.4,4.2,4.7,10.8,11,5.9,26.9,"F",0,"N/A",55,3.5626,NA,NA,NA,NA,4.5,NA,NA,1.618,"2-D6","N","Y","5","Y","N",NA,0.7,0.5,0.5,0.5,0.7,0.5,0.7,0.5,"LIKELY A PARTIAL SPAWNER, SKEIN LOOSE WITH EGGS THROUGHOUT BODY CAVITY",1,"11/10/19",130.5,"11/25/19",27,"0.7931","0.2069","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",2,0.4485,923.1981,21.3085,4.408655172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"20","GH-20-2019","GK20-2019","GH-20-19","GK20",2019-08-17,NA,"Gulkana Hatchery","9/3/19",63.06732669,-145.5138318,1.164,44.7,45.3,4,4.2,9.4,9.5,4.1,22.9,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,"2-C12","N","Y","5","Y","N",NA,0.8,0.6,0.7,0.6,0.8,0.5,0.6,0.6,"POST SPAWNER, NO EGGS PRESENT",2,"11/10/19",129.3,"11/25/19",26.8,"0.7927","0.2073","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",4,0.3769,923.3249,18.6226,3.859904718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467924.5612,947,2019
"21","KL-1-2019","KR1-2019","KL-1-19","KR1",2019-08-16,NA,"Klutina River","9/1/19",61.95150431,-145.3324535,1.572,44.5,44.9,3.4,3.9,10.7,10.7,6.3,26.8,"F",0.264,"N/A",27,3.9308,26,3.6079,20,2.711,5.4,5.1,5.2,1.25,"2-C2","N","Y","5","Y","Y",0.115,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.6,"PUNCTURE WOUND ON RIGHT SIDE ABOVE ANAL FIN, SIZE OF QUARTER",0,"11/10/19",166,"11/25/19",36,"0.7831","0.2169","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",2,0.4408,923.1981,21.6432,4.693706024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261356.697,325,2019
"22","MN-1-2019","MN1-2019","MN-1-19","MN1",2019-07-26,NA,"Mentasta","8/5/19",62.94958,-143.35984,2.256,44.3,46.7,8.1,9.8,13.5,15,5.3,32.3,"M",0.018,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.164,"1-E2","N","Y","5","Y","Y",0.008,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,"POST SPAWNER, GONADS MOSTLY EMPTY",2,"11/10/19",147,"11/25/19",26.2,"0.8218","0.1782","TOOK SAMPLES OFF TO THAW FREEZE DRIER THEN PUT BACK ON","12/1/19",4,0.4985,923.3249,20.0086,3.566158639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"23","MN-2-2019","MN2-2019","MN-2-19","MN2",2019-07-26,NA,"Mentasta","8/5/19",62.94958,-143.35984,2.52,45.2,48.6,8.6,9.4,14.3,15.9,5.7,32.8,"M",0.022,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-E3","N","Y","5","Y","Y",0.014,0.4,0.7,0.5,0.4,0.5,0.4,0.6,0.4,"",0,"11/15/19",123,"11/21/19",22.8,"0.8146","0.1854","","12/11/19",2,0.3264,923.1981,20.3689,3.775698537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"24","MN-3-2019","MN3-2019","MN-3-19","MN3",2019-07-26,NA,"Mentasta","8/5/19",62.94958,-143.35984,2.1,45.1,45.8,7.2,8.1,12.8,14.9,5.6,32.4,"M",0.018,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.974,"1-E7","N","Y","5","Y","Y",0.008,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,"PARTIAL SPAWNER",1,"11/15/19",145,"11/21/19",28.9,"0.8007","0.1993","","12/11/19",4,0.3084,923.3249,21.4914,4.283458345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"25","MN-4-2019","MN4-2019","MN-4-19","MN4",2019-07-26,NA,"Mentasta","8/5/19",62.94958,-143.35984,2.368,45.5,46.4,6.9,7.7,14.1,15.6,5.7,33.1,"M",0.058,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.168,"1-E8","N","Y","5","Y","Y",0.026,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.5,"",0,"11/15/19",93.5,"11/21/19",18.8,"0.7989","0.2011","","12/11/19",2,0.2499,923.1981,20.6084,4.14372107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"26","MN-5-2019","MN5-2019","MN-5-19","MN5",2019-07-26,NA,"Mentasta","8/5/19",62.94958,-143.35984,2.428,46.3,48.5,7.9,8.4,12.8,13.9,5.5,32.5,"M",0.062,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.268,"1-E6","N","Y","5","Y","Y",0.034,0.5,0.7,0.6,0.4,0.4,0.4,0.7,0.5,"PARTIAL SPAWNER",1,"11/15/19",93.8,"11/21/19",17.9,"0.8092","0.1908","","12/11/19",4,0.4327,923.3249,20.2265,3.859854478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"27","MN-6-2019","MN6-2019","MN-6-19","MN6",2019-07-26,NA,"Mentasta","8/6/19",62.94958,-143.35984,1.416,45.7,50.7,4.1,5.5,9.2,11.7,4.3,22.2,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.304,"1-E9","Y","Y","5","Y","N",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,"EMPTY SKEINS",2,"11/15/19",108.5,"11/21/19",20.9,"0.8074","0.1926","","12/11/19",2,0.3509,923.1981,18.6986,3.601850138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"28","MN-7-2019","MN7-2019","MN-7-19","MN7",2019-07-26,NA,"Mentasta","8/7/19",62.94958,-143.35984,1.52,42.9,44.3,4.2,4.6,10.3,11.5,5.4,25.1,"F",0,"N/A",32,3.3782,NA,NA,NA,NA,5,NA,NA,1.311,"1-G10","N","Y","5","Y","N",NA,0.7,0.8,0.7,0.7,0.6,0.7,0.7,0.8,"SKEIN RUPTURED AND FILLING BODY WITH LOOSE EGGS. LIKELY PARTIAL SPAWNER",1,"11/15/19",154.8,"11/21/19",35.3,"0.772","0.228","","12/11/19",4,0.2732,923.3249,21.3669,4.872426163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"29","MN-8-2019","MN8-2019","MN-8-19","MN8",2019-07-26,NA,"Mentasta","8/6/19",62.94958,-143.35984,1.184,43.7,42.4,4.1,4.4,8.5,10.5,3.9,21.2,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.102,"1-F9","N","Y","5","Y","N",NA,0.5,0.5,0.4,0.4,0.5,0.4,0.3,0.4,"SKEINS EMPTY, POST SPAWNER",2,"11/15/19",132.1,"11/21/19",26.5,"0.7994","0.2006","","12/11/19",2,0.3799,923.1981,20.1708,4.046375473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"30","MN-9-2019","MN9-2019","MN-9-19","MN9",2019-07-26,NA,"Mentasta","8/6/19",62.94958,-143.35984,1.46,45.7,47.1,4.7,5.7,9.5,13.2,4.4,24.6,"F",0,"N/A",40,4.8765,NA,NA,NA,NA,5.6,NA,NA,1.276,"1-F1","N","Y",NA,"Y","N",NA,0.6,0.4,0.5,0.5,0.5,0.6,0.5,0.5,"SKEINS RUPTURED, EGGS LOOSE, PARTIAL SPAWNER",1,"11/15/19",117.9,"11/21/19",24.2,"0.7947","0.2053","","12/11/19",4,0.3879,923.3249,21.2445,4.360618321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"31","MN-10-2019","MN10-2019","MN-10-19","MN10",2019-07-26,NA,"Mentasta","8/6/19",62.94958,-143.35984,1.36,40.7,42.1,4.5,4.9,6.5,11.2,4.1,24.2,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,"1-E12","N","Y","5","Y","N",NA,0.5,0.4,0.5,0.5,0.5,0.5,0.9,0.7,"SKEINS EMPTY, NO EGGS TO MEASURE",2,"11/15/19",99.9,"11/21/19",20.7,"0.7928","0.2072","","12/18/19",4,0.3387,923.3249,21.1605,4.384608108,2,0.3936,923.1981,21.2794,NA,4,0.4564,923.3249,20.7673,4.303134234,NA,NA,NA,NA,NA,NA,471762.0092,632,2019
"32","PC-1-2019","PC1-2019","PC-1-19","PC1",2019-07-30,NA,"Power Creek Cordova","8/5/19",60.590134,-145.639518,1.678,46.8,47.4,5,5.7,11.2,12.2,4.5,26,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.624,"1-D10","N","Y","5","Y","N",NA,0.8,0.5,0.8,0.5,0.6,0.6,0.6,0.6,"FISH STILL PARTLY FROZEN IN POSTERIOR REGION. SKEINS EMPTY",2,"11/15/19",114.8,"11/21/19",24.3,"0.7883","0.2117","","12/18/19",4,0.214,923.3249,21.0097,4.447175174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"33","PC-2-2019","PC2-2019","PC-2-19","PC2",2019-07-30,NA,"Power Creek Cordova","8/2/19",60.590134,-145.639518,1.764,45.6,47.4,5.8,5.7,11.5,13.2,4.9,27.2,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.648,"1-D7","N","Y","5","Y","N",NA,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,"SKEINS EMPTY",2,"11/15/19",112.9,"11/21/19",22.6,"0.7998","0.2002","","12/18/19",2,0.4188,923.1981,19.7126,3.946012046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"34","PC-3-2019","PC3-2019","PC-3-19","PC3",2019-07-30,NA,"Power Creek Cordova","8/5/19",60.590134,-145.639518,1.602,45.7,46.6,4.9,5.3,10.2,12.6,4.9,24.4,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,"1-E4","N","Y","5","Y","N",NA,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,"SKEINS EMPTY",2,"11/15/19",119,"11/21/19",23.2,"0.805","0.195","","12/18/19",4,0.3622,923.3249,19.9363,3.88674084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"35","PC-4-2019","PC4-2019","PC-4-19","PC4",2019-07-30,NA,"Power Creek Cordova","8/2/19",60.590134,-145.639518,2.386,48.6,50.3,6.6,6.7,13.2,16.1,5.2,30.4,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.254,"1-D8","N","Y","4","Y","N",NA,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.4,"SKEINS EMPTY",2,"11/26/19",130,"12/2/19",24,"0.8154","0.1846","","1/21/20",2,0.22,923.1981,20.331,3.753415385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"36","PC-5-2019","PC5-2019","PC-5-19","PC5",2019-07-30,NA,"Power Creek Cordova","8/2/19",60.590134,-145.639518,1.7,46.4,47.2,5.9,6,11.3,13.6,4.8,26.4,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612,"1-D5","N","Y","5","Y","N",NA,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.4,"SKEINS EMPTY, POST SPAWNER",2,"11/26/19",108.5,"12/2/19",19,"0.8249","0.1751","","1/21/20",4,0.2451,923.3249,19.2356,3.368446083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"37","PC-6-2019","PC6-2019","PC-6-19","PC6",2019-07-30,NA,"Power Creek Cordova","8/2/19",60.590134,-145.639518,1.996,49.2,49,5.9,5.8,12.4,13.8,4.9,26.6,"F",0,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.882,"1-D4","N","Y","5","Y","N",NA,0.5,0.9,0.5,0.7,0.5,0.5,0.5,0.5,"SKEINS EMPTY, POST SPAWNER",2,"11/26/19",107.7,"12/2/19",22.1,"0.7948","0.2052","","1/21/20",2,0.1911,923.1981,20.9017,4.289021077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
