"","Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","Processing_Date","Col_Location_Lat","Col_Location_Long","site","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_2","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2.1","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments"
"102","SA-3-2020","SA-20-3","SA-3-20","SA-20-3","8/11/2020","9/24/2020",61.73953006,-145.96851937,"SA",1.688,47.7,NA,6.1,NA,12.4,NA,4,26.6,"M","0.016","2-D1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,"2-C1","N","Y","","Y","Y",0.008,0.3,"0.3",0.4,0.4,0.3,0.6,0.5,0.4,"","1/23/2021",105.5,"1/28/2021",21.7,0.7943,0.2057,NA,"2/23/2021",2,0.4868,955.4635,17.9294,3.687848152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"103","SA-4-2020","SA-20-4","SA-4-20","SA-20-4","8/10/2020","9/29/2020",61.73953006,-145.96851937,"SA",1.482,43.9,NA,4.7,NA,10.6,NA,3.9,24.1,"F","N/A","Fin clip: 23(2), post spawn, no eggs",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406,"2-F11","N","Y","5","Y","N",NA,0.4,"0.4",0.3,0.5,0.7,0.5,0.3,0.4,"post spawn, no eggs","1/23/2021",78.3,"1/28/2021",14.5,0.8148,0.1852,NA,"2/23/2021",4,0.3226,923.3249,20.2953,3.758388889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"104","SA-5-2020","SA-20-5","SA-5-20","SA-20-5","8/11/2020","9/29/2020",61.73953006,-145.96851937,"SA",1.33,41.7,NA,5.5,NA,10.4,NA,3.7,25.4,"F","N/A","Fin clip 18(2), post-spawn, just one egg",1,NA,NA,NA,NA,NA,5.8,NA,NA,1.244,"2-F6","N","Y","6","Y","N",NA,0.8,"0.4",0.5,0.5,0.4,0.5,0.4,0.5,"post-spawn, just one egg","1/23/2021",75.1,"1/28/2021",14.2,0.8109,0.1891,NA,"2/23/2021",2,0.2672,955.4635,20.4194,3.860925166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"105","SA-6-2020","SA-20-6","SA-6-20","SA-20-6","8/11/2020","9/29/2020",61.73953006,-145.96851937,"SA",1.534,43.4,NA,4.4,NA,11.7,NA,4.7,27,"F","0.012","Fin clip 27",1,NA,NA,NA,NA,NA,5.7,NA,NA,1.446,"2-G3","N","Y","5","Y","Y",0.012,0.5,"0.7",0.4,0.5,0.4,0.5,0.4,0.5,"","1/23/2021",79.9,"1/28/2021",16.5,0.7935,0.2065,NA,"2/23/2021",4,0.3644,923.3249,21.0183,4.340449937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"106","SA-7-2020","SA-20-7","SA-7-20","SA-20-7","8/11/2020","9/24/2020",61.73953006,-145.96851937,"SA",2.24,46.9,NA,8.5,NA,15.8,NA,4.9,35,"M","0.03","2-D6 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.118,"2-C6 ","N","Y","bad scales","Y","Y",0.016,0.3,"0.3",0.3,0.7,0.8,0.3,0.5,0.4,"","1/23/2021",104.2,"1/28/2021",20.3,0.8052,0.1948,NA,"2/23/2021",2,0.3927,955.4635,18.2457,3.554584549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"107","SA-8-2020","SA-20-8","SA-8-20","SA-20-8","8/11/2020","9/26/2020",61.73953006,-145.96851937,"SA",1.536,44.4,NA,5.3,NA,10.6,NA,4.2,26.2,"F","N/A","Fin clip, 45 only one single egg, post-spawn",NA,NA,NA,NA,NA,NA,5.75,NA,NA,1.392,"2-D9","N","Y","5","Y","N",NA,0.3,"0.4",0.3,0.4,0.5,0.5,0.8,0.6,"only one single egg, post-spawn","1/23/2021",130,"1/28/2021",24.8,0.8092,0.1908,NA,"2/23/2021",4,0.339,923.3249,21.0664,4.018820923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"108","SA-9-2020","SA-20-9","SA-9-20","SA-20-9","8/11/2020","9/28/2020",61.73953006,-145.96851937,"SA",1.208,42.9,NA,4.5,NA,9.9,NA,3.4,23.5,"F","N/A","Fin clip 14(2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.106,"2-F2 one missing","N","Y","6","Y","N",NA,0.3,"0.3",0.3,0.3,0.3,0.4,0.4,0.4,"","1/23/2021",73.4,"1/28/2021",14.7,0.7997,0.2003,NA,"2/23/2021",2,0.4245,955.4635,20.7708,4.159819619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"109","SA-10-2020","SA-20-10","SA-10-20","SA-20-10","8/11/2020","9/24/2020",61.73953006,-145.96851937,"SA",1.982,44,NA,7.3,NA,14.9,NA,4.8,33,"M","0.046","2-C6 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,"2-B10","N","Y","5","Y","Y",0.026,0.4,"0.4",0.3,0.4,0.4,0.4,0.3,0.4,"","1/23/2021",92.2,"1/28/2021",18.7,0.7972,0.2028,NA,"2/23/2021",4,0.5074,923.3249,20.6418,4.18656898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"110","CL-1-2020","CL-20-1","CL-1-20","CL-20-1","9/10/2020","9/29/2020",62.42724893,-143.4817789,"CL",0.916,40.1,NA,4,NA,9.1,NA,3.3,22.2,"F","N/A","Fin clip 26. Post spawn, no eggs",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878,"2-G2 ","N","Y","6","Y","N",NA,NA,"",NA,NA,NA,NA,NA,NA,"Post spawn, no eggs","1/23/2021",62.1,"1/28/2021",12,0.8068,0.1932,NA,"2/23/2021",2,0.3607,955.4635,17.2754,3.338241546,4,0.2931,923.3249,16.3833,3.165855072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"111","LL-1-2020","LL-20-1","LL-1-20","LL-20-1","8/31/2020","9/23/2020",61.37920879,-143.30712995,"LL",2.61,50.4,NA,8.4,NA,12.3,NA,6.2,31,"M","0.046","2-A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,"2-A1","N","Y","5","Y","Y",0.026,NA,"",NA,NA,NA,NA,NA,NA,"","1/15/2021",125.3,"1/21/2021",30.9,0.7534,0.2466,NA,"2/25/2021",2,0.3648,923.3249,23.1414,5.706857622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"112","LL-2-2020","LL-20-2","LL-2-20","LL-20-2","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",1.732,44.2,NA,4.7,NA,11.1,NA,5.5,27.3,"F","0.19","Fin clip 36",NA,NA,NA,NA,NA,NA,5.1,NA,NA,1.464,"2-C12 one missing","N","Y","6","Y","Y",0.096,0.7,"0.7",0.8,0.7,1,0.7,0.9,0.7,"","1/15/2021",120,"1/21/2021",29.9,0.7508,0.2492,NA,"2/25/2021",4,0.4181,923.3249,22.0032,5.482464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"113","LL-3-2020","LL-20-3","LL-3-20","LL-20-3","8/31/2020","9/23/2020",61.37920879,-143.30712995,"LL",2.246,48,NA,6.9,NA,11.2,NA,5.8,29,"M","0.054","2-A4 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.076,"2-A4 ","N","Y","6","Y","Y",0.026,0.7,"0.7",0.7,0.8,1,0.8,0.6,0.6,"","1/15/2021",146.1,"1/21/2021",36.2,0.7522,0.2478,NA,"2/25/2021",2,0.3852,955.4635,23.2672,5.765042026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"114","LL-4-2020","LL-20-4","LL-4-20","LL-20-4","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",2.518,48.9,NA,7.8,NA,12,NA,5.5,29.6,"M","0.068","Fin clip 42",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.318,"2-D6","N","Y","4","Y","Y",0.034,1.2,"0.6",1.6,0.7,0.7,0.7,0.7,0.5,"","1/15/2021",139,"1/21/2021",33.7,0.7576,0.2424,NA,"2/25/2021",2,0.3714,955.4635,23.2971,5.648289712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"115","LL-5-2020","LL-20-5","LL-5-20","LL-20-5","8/31/2020","9/23/2020",61.37920879,-143.30712995,"LL",2.228,46.1,NA,6.3,NA,11.5,NA,6.5,32,"M","0.04","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.032,"2-A3 ","N","Y","5","Y","Y",0.022,1.3,"2.1",0.9,1.3,1.2,1.4,1,0.8,"","1/15/2021",122,"1/21/2021",34.6,0.7164,0.2836,NA,"2/25/2021",4,0.3548,923.3249,24.2427,6.875388689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"116","LL-6-2020","LL-20-6","LL-6-20","LL-20-6","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",2.28,47.5,NA,6.3,NA,11.4,NA,6.2,29.6,"M","0.054","Fin clip 31",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.096,"2-C7 one missing","N","Y","5","Y","Y",0.03,2.1,"1.2",1.4,1.2,0.8,1.1,1.4,1.1,"","1/15/2021",113.9,"1/21/2021",36.1,0.6831,0.3169,NA,"2/25/2021",2,0.3212,955.4635,25.6287,8.122880334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"117","LL-7-2020","LL--20-7","LL-7-20","LL-20-7","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",2.102,47,NA,4.6,NA,10.7,NA,6,27,"F","0.15","Fin clip 37",NA,NA,NA,NA,NA,NA,4.7,NA,NA,1.852,"2-D1","N","Y","7","Y","Y",0.072,1.7,"0.8",1.7,1.1,0.9,0.7,1.3,0.8,"","1/15/2021",122.2,"1/21/2021",32.8,0.7316,0.2684,NA,"2/25/2021",4,0.3075,923.3249,23.2044,6.228349591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"118","LL-8-2020","LL-20-8","LL-8-20","LL-20-8","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",1.976,48.2,NA,4.4,NA,10.7,NA,5.5,28,"F","0.138","Fin clip 39",NA,NA,NA,NA,NA,NA,4.7,NA,NA,1.724,"2-D3 ","N","Y","7","Y","Y",0.07,1.3,"0.8",1.5,0.7,1.3,0.6,0.9,0.7,"","1/15/2021",118.3,"1/21/2021",31.2,0.7363,0.2637,NA,"2/25/2021",2,0.3495,955.4635,22.4827,5.929503297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"119","LL-9-2020","LL-20-9","LL-9-20","LL-20-9","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",1.312,40.5,NA,3.9,NA,9.8,NA,4.7,24.5,"F","0.086","Fin clip 32",NA,NA,NA,NA,NA,NA,4.6,NA,NA,1.154,"2-C8 one missing","N","Y","6","Y","Y",0.044,1.4,"1.5",1.3,0.8,2.2,1,0.8,0.7,"","1/15/2021",114.8,"1/21/2021",30.8,0.7317,0.2683,NA,"2/25/2021",4,0.3103,923.3249,22.7512,6.103980488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"120","LL-10-2020","LL-20-10","LL-10-20","LL-20-10","8/31/2020","9/26/2020",61.37920879,-143.30712995,"LL",1.972,45.7,NA,4.6,NA,10.4,NA,6.2,26.4,"F","0.132","Fin clip 33",NA,NA,NA,NA,NA,NA,4.3,NA,NA,1.748,"2-C9 ","N","Y","7","Y","Y",0.07,2.1,"1.4",1.5,1.3,1.5,1,2.1,2.1,"","1/15/2021",101.8,"1/21/2021",29,0.7151,0.2849,NA,"2/25/2021",2,0.2688,955.4635,24.6991,7.036089391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
