"","Fish_ID_Revised","Fish_ID","GillClip_ID_Revised","GillClip_ID","Collection_Date","Processing_Date","Col_Location_Lat","Col_Location_Long","site","Fish_Wt","Fish_Leng_1","Fish_Leng_1_tape","Fish_Leng_2","Fish_Leng_2_tape","Fish_Ht","Fish_Ht_tape","Fish_Wdth","Fish_Grth","Sex","Gonad_Wt","DWP.","Fem_Fecun_1_num","Fem_Fecun_1_wt","Fem_Fecun_2_num","Fem_Fecun_2_wt","Fem_Fecun_3_num","Fem_Fecun_3_wt","Fem_Egg_Sz_1","Fem_Egg_Sz_2","Fem_Egg_Sz_3","Carcass.guts_Wt","Oto_Well_ID","Strontium_marked_Y.N","Scales_Y.N","Scales_num","Fish_Ground_Y.N","Gonad_Saved_Y.N","Gonad_Saved_wt","Fat_Meter_1._L","Fat_Meter_1._R","Fat_Meter_2._L","Fat_Meter_2._R","Fat_Meter_3._L","Fat_Meter_3._R","Fat_Meter_4._L","Fat_Meter_4._R","Dissect_Comments","Date_LabDryStart","Fish.BagWt_g","Date_LabDryFinal","DryFish.BagWt_g","Pwater","Pdry","Dry_Comments","Date_BCProcess","Bomb_ID_1","Bomb_PelletWt_g_1","EE_Value_1","EnergyDensity_mJ.kg_1","EnergyPDry_2","Bomb_ID_2","Bomb_PelletWt_g_2","EE_value_2","EnergyDensity_mJ.kg_2","EnergyPDry_2.1","Bomb_ID_3","Bomb_PelletWt_g_3","EE_value_3","EnergyDensity_mJ.kg_3","EnergyPDry_3","Bomb_ID_4","Bomb_PelletWt_g_4","EE_value_4","EnergyDensity_mJ.kg_4","EnergyPDry_4","BC_comments"
"141","GH2-4-2020","GH2-4-2020","GH2-4-20","GH2-4 (2020)","9/8/2020 (GH2)","7/23/2021",63.06732669,-145.5138318,"GH",1.856,44.9,NA,6.8,NA,12,NA,6.4,30,"M","0.046","2-C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.764,"1-F6 (no otoliths)","NO READ","Y",5,"Y","Y",0.022,0.7,0.6,0.7,0.4,0.4,0.7,0.5,1,"","10/15/2021",101.9,"10/19/2021",23.6,"0.7684","0.2316",NA,"10/21/2021",2,0.3092,955.8343,20.4585,"4.738180569",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","GH-RT-2020","GH-RT-2020","GH-RT-20","GH-RT-(2020)","9/18/2020 (GH)","7/24/2021",63.06732669,-145.5138318,"GH",1.1,41,NA,4.4,NA,10,NA,5.1,23,"F","0.08","2-E7",5,0.408,NA,NA,NA,NA,5.75,NA,NA,0.958,"1-H3","Y","Y",5,"Y","Y",0.08,0.6,0.4,0.6,0.6,0.5,0.7,0.6,0.8,"Partial Spawned","10/15/2021",76.9,"10/19/2021",15,"0.8049","0.1951",NA,"10/19/2021",2,0.4264,955.8343,20.8025,"4.057704811",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","FC-1-2021","FC-1-2021","FC-1-21","FC-1","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.088,43.8,NA,6.6,NA,13.7,NA,6.6,30.8,"M","0.05","2-B4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.966,"1-E12","N","Y",5,"Y","Y",0.028,0.6,0.7,0.6,0.5,1,1,1,1,"","10/15/2021",112,"10/19/2021",29,"0.7411","0.2589",NA,"10/21/2021",4,0.3537,923.3249,22.578,"5.846089286",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","FC-2-2021","FC-2-2021","FC-2-21","FC-2","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.046,46.1,NA,5.5,NA,12.1,NA,6.6,29.2,"M","0.056","2-B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.916,"1-E11","N","Y",5,"Y","Y",0.028,0.7,0.7,0.7,1.1,0.7,0.9,1,0.9,"","10/15/2021",126.9,"10/20/2021",33.4,"0.7368","0.2632",NA,"10/21/2021",2,0.3183,955.8343,21.4536,"5.646573995",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","FC-3-2021","FC-3-2021","FC-3-21","FC-3","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",2.1,47,NA,5.2,NA,12.5,NA,6.5,31.3,"F","0.282","2-F1",6,0.3134,NA,NA,NA,NA,5.5,NA,NA,1.74,"1-H5","N","Y",5,"Y","Y",0.146,1.5,1.4,1.3,1.1,1.4,1.1,1.3,1.5,"","10/15/2021",138.3,"10/20/2021",39,"0.7180","0.2820",NA,"10/21/2021",4,0.2973,923.3249,23.8397,"6.722691974",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","FC-4-2021","FC-4-2021","FC-4-21","FC-4","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.374,49,NA,7.1,NA,13.4,NA,6.7,30.6,"M","0.036","2-B6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,"1-F2","N","Y",5,"Y","Y",0.018,0.6,0.5,0.4,0.9,0.5,0.6,0.5,1.1,"","10/15/2021",97.3,"10/19/2021",22.6,"0.7677","0.2323",NA,"10/21/2021",2,0.3449,955.8343,22.2554,"5.169291264",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","FC-5-2021","FC-5-2021","FC-5-21","FC-5","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.078,47.2,NA,7.1,NA,12.3,NA,6.3,29.9,"M","0.032","2-A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.982,"1-E5","N","Y",5,"Y","Y",0.016,0.7,0.5,0.7,0.7,0.5,0.7,0.7,0.7,"","10/15/2021",121.2,"10/19/2021",29.2,"0.7591","0.2409",NA,"10/21/2021",4,0.3864,923.3249,22.4262,"5.403011881",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","FC-6-2021","FC-6-2021","FC-6-21","FC-6","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.714,43.3,NA,4,NA,10.5,NA,6.5,27.5,"F","0.228","3-A1",10,0.6402,NA,NA,NA,NA,5.45,NA,NA,1.43,"2-A1","N","Y",5,"Y","Y",0.102,1.3,1.1,1.3,0.9,1.1,1,1.2,1,"","10/15/2021",78,"10/19/2021",21.3,"0.7269","0.2731",NA,"10/21/2021",2,0.3549,955.8343,24.748,"6.758107692",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","FC-7-2021","FC-7-2021","FC-7-21","FC-7","7/14/2021 (FC)","7/23/2021",63.09558659,-145.452777,"FC",2.16,47,NA,5.4,NA,12,NA,6.9,29.4,"M","0.082","2-B5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.018,"1-F1","N","Y",5,"Y","Y",0.042,1,0.9,0.9,1.1,1,0.7,0.7,0.8,"","10/15/2021",117.7,"10/19/2021",30.7,"0.7392","0.2608",NA,"10/21/2021",4,0.4149,923.3249,22.3613,"5.832556585",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","FC-8-2021","FC-8-2021","FC-8-21","FC-8","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.608,44.3,NA,5,NA,10.6,NA,6.2,26.6,"F","0.226","2-E3",5,0.2661,NA,NA,NA,NA,5.25,NA,NA,1.332,"1-G11","N","Y",5,"Y","Y",0.098,0.7,0.7,0.8,1.3,0.7,0.7,0.7,0.8,"","10/15/2021",97.1,"10/19/2021",27.9,"0.7127","0.2873",NA,"10/21/2021",2,0.3574,955.8343,23.6535,"6.79642276",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","FC-9-2021","FC-9-2021","FC-9-21","FC-9","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.766,45.3,NA,5,NA,10.5,NA,6.7,27.2,"F","0.228","2-E4",5,0.3688,NA,NA,NA,NA,4.95,NA,NA,1.488,"1-G12","N","Y",5,"Y","Y",0.102,1,0.8,0.9,1.2,0.9,1.2,1.5,1.4,"","10/15/2021",109.9,"10/19/2021",29.9,"0.7279","0.2721",NA,"10/21/2021",4,0.269,923.3249,23.5201,"6.399008098",2,0.3466,955.8343,25.4668,"6.928638035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","FC-10-2021","FC-10-2021","FC-10-21","FC-10","7/14/2021 (FC)","7/24/2021",63.09558659,-145.452777,"FC",1.812,45,NA,4.4,NA,11.4,NA,6.4,28.3,"F","0.236","3-A6",10,0.6547,NA,NA,NA,NA,5.5,NA,NA,1.508,"2-A6","N","Y",5,"Y","Y",0.108,0.6,1.1,0.8,0.6,0.9,1.1,1,1.2,"","10/15/2021",95.7,"10/19/2021",27.3,"0.7147","0.2853",NA,"10/21/2021",4,0.4741,923.3249,23.4075,"6.677374608",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","MN-13-2021","MN-13-2021","MN-13-2021","MN-13","7/29/2021 (MN)","9/4/2021",63.09558659,-145.452777,"MN",1.418,43,NA,5.1,NA,11.1,NA,5.3,25.8,"F","n/a","4-B4",10,0.9771,NA,NA,NA,NA,4.4,NA,NA,1.298,"2-E12","","Y",5,"Y","N",NA,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,"Partial Spawned","",NA,"",NA,"#DIV/0!","#DIV/0!",NA,"",NA,NA,NA,NA,"#DIV/0!",NA,NA,NA,NA,"#DIV/0!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","MN-1-2021","MN-1-2021","MN-1-21","MN-1","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.692,49.4,NA,6.3,NA,14.5,NA,6.8,33.9,"M","0.070","2-B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.486,"1-E9","N","Y",5,"Y","Y",0.036,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.6,"","10/19/2021",87.9,"10/23/2021",19.3,"0.7804","0.2196",NA,"10/27/2021",2,0.477,923.3914,20.6881,"4.542438339",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","MN-2-2021","MN-2-2021","MN-2-21","MN-2","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.214,45.6,NA,4.3,NA,11.5,NA,8.6,30.9,"F","0.476","2-B2",10,1.0445,NA,NA,NA,NA,5.3,NA,NA,1.68,"1-E10","N","Y",5,"Y","Y",0.286,0.8,0.5,0.5,1,0.7,1.2,1.2,1.3,"","10/19/2021",103.7,"10/23/2021",25.1,"0.7580","0.2420",NA,"10/27/2021",4,0.3382,923.3249,22.986,"5.56363163",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","MN-3-2021","MN-3-2021","MN-3-21","MN-3","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.308,44.7,NA,5.8,NA,15.5,NA,6.5,34.5,"M","0.058","2-A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.118,"1-E7","N","Y",5,"Y","Y",0.03,0.4,0.4,0.4,0.4,0.4,0.9,0.4,0.4,"","10/19/2021",101.5,"10/23/2021",20.3,"0.8000","0.2000",NA,"10/27/2021",2,0.3683,923.3914,20.2505,"4.0501",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","MN-4-2021","MN-4-2021","MN-4-21","MN-4","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.7,45.1,NA,4.8,NA,11.6,NA,6.3,28,"F","0.288","2-D6",5,0.274,NA,NA,NA,NA,5.8,NA,NA,1.376,"1-G6","N","Y",5,"Y","Y",0.092,1.1,0.6,1.1,0.6,0.7,0.8,0.9,1.3,"","10/19/2021",100,"10/23/2021",23.1,"0.7690","0.2310",NA,"10/27/2021",4,0.3411,923.3249,22.1992,"5.1280152",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","MN-5-2021","MN-5-2021","MN-5-21","MN-5","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.38,46.8,NA,8.9,NA,15.9,NA,6.5,35.1,"M","0.062","2-A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.176,"1-E6","N","Y",5,"Y","Y",0.032,0.5,0.5,0.5,0.4,0.6,0.5,0.8,0.6,"","10/19/2021",110.9,"10/23/2021",24.9,"0.7755","0.2245",NA,"10/27/2021",2,0.3185,923.3914,21.7414,"4.881522633",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","MN-6-2021","MN-6-2021","MN-6-21","MN-6","7/8/2021 (MN)","7/23/2021",62.94958,-143.35984,"MN",2.286,44.5,NA,6.7,NA,14.7,NA,6.7,33,"M","0.074","2-A8 (Empty)",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,"1-E8","N","Y",5,"Y","Y",0.034,0.4,0.4,0.5,0.4,0.5,0.6,0.6,0.5,"","10/20/2021",103.9,"10/23/2021",22.1,"0.7873","0.2127",NA,"10/27/2021",4,0.2992,923.3249,21.9957,"4.678584889",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","MN-7-2021","MN-7-2021","MN-7-21","MN-7","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.754,44.2,NA,5.3,NA,11.8,NA,6.8,28.8,"F","0.320","2-D8",5,0.135,NA,NA,NA,NA,5.5,NA,NA,1.396,"1-G8","N","Y",5,"Y","Y",0.142,1.1,0.9,0.9,0.7,0.8,0.7,1.5,1.1,"","10/20/2021",103.4,"10/23/2021",25.6,"0.7524","0.2476",NA,"10/27/2021",2,0.3955,923.3914,24.2603,"6.006418569",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","MN-8-2021","MN-8-2021","MN-8-21","MN-8","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",2.06,46,NA,5.8,NA,12,NA,7.6,28.8,"F","0.374","2-D7",5,0.1021,NA,NA,NA,NA,5.1,NA,NA,1.648,"1-G7","N","Y",5,"Y","Y",0.172,0.7,0.7,0.7,1,0.8,0.7,0.9,0.5,"","10/20/2021",117.3,"10/23/2021",28.3,"0.7587","0.2413",NA,"10/27/2021",4,0.3992,923.3249,23.0109,"5.551649361",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","MN-9-2021","MN-9-2021","MN-9-21","MN-9","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.886,44.8,NA,5.5,NA,12.7,NA,6.4,29.3,"F","0.318","2-F2",7,0.6286,NA,NA,NA,NA,5.5,NA,NA,1.52,"1-H6","N","Y",5,"Y","Y",0.13,0.6,0.5,0.6,0.6,0.6,0.6,1,0.6,"","10/29/2021",129.4,"11/3/2021",31.5,"0.7566","0.2434",NA,"11/3/2021",4,0.4725,923.3249,22.8553,"5.563693586",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","MN-10-2021","MN-10-2021","MN-10-21","MN-10","7/8/2021 (MN)","7/24/2021",62.94958,-143.35984,"MN",1.81,45,NA,4.6,NA,11.3,NA,6.4,28.3,"F","0.300","2-E1",5,0.6616,NA,NA,NA,NA,4.8,NA,NA,1.458,"1-G9","N","Y",5,"Y","Y",0.096,0.7,0.7,0.5,0.8,0.8,0.7,0.7,0.8,"","10/29/2021",139.6,"11/3/2021",30.5,"0.7815","0.2185",NA,"11/3/2021",2,0.4628,923.3914,22.3935,"4.892562679",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","MN-11-2021","MN-11-2021","MN-11-21","MN-11","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.014,44.2,NA,6,NA,13.7,NA,6.6,32.7,"M","0.058","3-F8",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.874,"2-D12","N","Y",5,"Y","Y",0.028,0.3,0.6,0.3,0.4,0.4,0.4,0.4,0.4,"","10/20/2021",91.3,"10/23/2021",17.9,"0.8039","0.1961",NA,"10/27/2021",2,0.3577,923.3914,18.3093,"3.589665608",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","MN-12-2021","MN-12-2021","MN-12-21","MN-12","7/29/2021 (MN)","9/5/2021",62.94958,-143.35984,"MN",1.448,44.8,NA,5.6,NA,11.5,NA,5.3,26.5,"F","","4-D2",4,0.4825,NA,NA,NA,NA,4.65,NA,NA,1.388,"2-G2","N","Y",5,"Y","N",NA,0.7,0.7,0.4,0.6,0.5,0.5,0.6,0.6,"Partial Spawned","10/29/2021",80.6,"11/3/2021",15.4,"0.8089","0.1911",NA,"11/3/2021",4,0.4899,923.3249,21.1874,"4.048212903",2,0.4633,923.3914,21.1498,"4.041028784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","MN-13-2021","MN-13-2021","MN-13-21","MN-13","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",1.418,43,NA,51,NA,11.1,NA,5.3,25.8,"F","","4-B4",10,0.9771,NA,NA,NA,NA,4.4,NA,NA,1.298,"2-E12","N","Y",NA,"Y","N",NA,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,"Partial spawned","10/29/2021",59.8,"11/3/2021",13.6,"0.7726","0.2274",NA,"11/3/2021",4,0.3264,923.3914,20.4748,"4.656476254",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","MN-14-2021","MN-14-2021","MN-14-21","MN-14","7/29/2021 (MN)","9/5/2021",62.94958,-143.35984,"MN",1.544,45.8,NA,5.4,NA,11.8,NA,5,27.2,"F","","4-D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.474,"2-G1","N","Y",5,"Y","N",NA,0.8,0.5,0.8,0.4,0.7,0.5,0.9,0.5,"spawned out","10/29/2021",95.4,"11/3/2021",19,"0.8008","0.1992",NA,"11/3/2021",2,0.3823,923.3249,20.0847,"4.000097484",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","MN-15-2021","MN-15-2021","MN-15-21","MN-15","7/29/2021 (MN)","9/5/2021",62.94958,-143.35984,"MN",1.388,43.3,NA,4.7,NA,10.8,NA,5.2,25.2,"F","","4-B8",7,0.8044,NA,NA,NA,NA,4,NA,NA,1.264,"2-F4","N","Y",6,"Y","N",NA,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.6,"Partial Spawned","10/29/2021",91.6,"11/3/2021",17.2,"0.8122","0.1878",NA,"11/4/2021",4,0.3797,923.3249,20.0572,"3.766199127",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","MN-16-2021","MN-16-2021","MN-16-21","MN-16","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.086,46.2,NA,6.5,NA,14.5,NA,5.6,33.5,"M","0.026","3-F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.996,"2-D10","N","Y",5,"Y","Y",0.01,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/29/2021",63.3,"11/3/2021",14.2,"0.7757","0.2243",NA,"11/4/2021",2,0.3685,923.3914,20.0502,"4.497833175",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MN-17-2021","MN-17-2021","MN-17-21","MN-17","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",1.92,43.9,NA,5.8,NA,14.4,NA,6,32.8,"M","0.038","3-E7",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.792,"2-D3","N","Y",5,"Y","Y",0.018,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/29/2021",69.2,"11/3/2021",14.1,"0.7962","0.2038",NA,"11/4/2021",4,0.3048,923.3249,19.9715,"4.069337428",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","MN-18-2021","MN-18-2021","MN-18-21","MN-18","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.976,48.3,NA,8.3,NA,17.9,NA,7.1,40.3,"M","0.09","3-F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.796,"2-D11","N","Y",5,"Y","Y",0.044,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,"","10/29/2021",98.2,"11/3/2021",21.1,"0.7851","0.2149",NA,"11/4/2021",2,0.2349,923.3914,20.8578,"4.481665784",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","MN-19-2021","MN-19-2021","MN-19-21","MN-19","7/29/2021 (MN)","9/4/2021",62.94958,-143.35984,"MN",2.444,45.7,NA,6.9,NA,17.1,NA,5.5,37.4,"M","0.054","3-F4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,"2-D8","N","Y",5,"Y","Y",0.028,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,"","10/29/2021",41.7,"11/3/2021",17.5,"0.5803","0.4197",NA,"11/4/2021",4,0.3086,923.3249,19.2627,"8.083866906",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","BN-1-2021","BN-1-2021","BN-1-21","BN-1","7/29/2021 (Bone Creek)","9/5/2021",62.98045269,-143.8608643,"BN",1.14,43.7,NA,5.6,NA,10.4,NA,4.6,23.3,"F","","4-B6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.078,"2-F2","N","Y",5,"Y","N",NA,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.4,"Spawned out","10/29/2021",98.4,"11/3/2021",18.9,"0.8079","0.1921",NA,"11/3/2021",4,0.3936,923.3249,17.6357,"3.387344817",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","BN-2-2021","BN-2-2021","BN-2-21","BN-2","7/29/2021 (Bone Creek)","9/3/2021",62.98045269,-143.8608643,"BN",1.952,46,NA,7.2,NA,14.3,NA,5.1,32.1,"M","0.062","3-C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.802,"2-B10","N","Y",5,"Y","Y",0.032,0.4,0.5,0.6,0.5,0.5,0.5,0.5,0.5,"","10/29/2021",115,"11/3/2021",22.7,"0.8026","0.1974",NA,"11/3/2021",2,0.4151,923.3914,19.677,"3.884068696",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","TN-1-2021","TN-1-2021","N/A","N/A","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.6,45.6,NA,4.5,NA,11.5,NA,5.9,26.4,"F","0.146","4-C5",6,0.3826,NA,NA,NA,NA,3.75,NA,NA,1.394,"2-F9","N","Y",5,"Y","Y",0.076,0.9,0.7,0.8,0.7,0.6,0.7,0.7,0.9,"Mort- no gill clip","10/29/2021",119.1,"11/3/2021",31.7,"0.7338","0.2662",NA,"11/4/2021",2,0.3162,923.3914,23.8957,"6.360148531",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","TN-2-2021","TN-2-2021","TN-2-21","TN-2","8/4/2021 (TN)","9/3/2021",62.45133,-143.382153,"TN",2.188,47.5,NA,6.2,NA,12.1,NA,7,29.9,"M","0.044","3-E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.076,"2-C12","N","Y",5,"Y","Y",0.022,0.7,0.7,0.7,0.6,0.7,0.8,0.6,0.8,"","10/29/2021",103.4,"11/3/2021",29.5,"0.7147","0.2853",NA,"11/4/2021",2,0.2753,923.3914,23.5586,"6.721264023",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","TN-3-2021","TN-3-2021","TN-3-21","TN-3","8/4/2021 (TN)","9/5/2021",62.45133,-143.382153,"TN",1.944,47.5,NA,4.7,NA,12,NA,6.2,29,"F","0.168","4-D5",7,0.488,NA,NA,NA,NA,4.7,NA,NA,1.721,"2-G5","N","Y",5,"Y","Y",0.074,1.7,1.5,1.2,0.9,0.9,0.8,1,0.9,"","10/29/2021",107.3,"11/3/2021",28.6,"0.7335","0.2665",NA,"11/4/2021",2,0.2719,923.3914,23.577,"6.28427027",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","TN-4-2021","TN-4-2021","TN-4-21","TN-4","8/4/2021 (TN)","9/4/2021",62.45133,-143.382153,"TN",2.154,46.7,NA,4.8,NA,13.5,NA,6.5,30.7,"M","0.046","3-F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,"2-D6","N","Y",5,"Y","Y",0.022,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.8,"","10/29/2021",75.6,"11/3/2021",20,"0.7354","0.2646",NA,"11/4/2021",2,0.308,923.3914,22.3277,"5.906798942",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","TN-5-2021","TN-5-2021","TN-5-21","TN-5","8/4/2021 (TN)","9/4/2021",62.45133,-143.382153,"TN",1.77,45.5,NA,4,NA,10.5,NA,6.8,26.8,"F","0.156","4-B3",10,0.498,NA,NA,NA,NA,3.25,NA,NA,1.556,"2-E11","N","Y",5,"Y","Y",0.072,1.2,1,0.8,0.9,0.7,1.2,0.7,1,"","10/29/2021",78.9,"11/3/2021",21.8,"0.7237","0.2763",NA,"11/4/2021",2,0.2455,923.3914,24.1094,"6.66140583",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","TN-6-2021","TN-6-2021","TN-6-21","TN-6","8/4/2021 (TN)","9/3/2021",62.45133,-143.382153,"TN",1.952,47,NA,6.2,NA,12.7,NA,6.6,30.9,"M","0.054","3-C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.832,"2-B8","N","Y",5,"Y","Y",0.03,1.1,0.9,1,1.5,1.3,1.3,1.2,1.2,"","10/29/2021",130.8,"11/3/2021",34.5,"0.7362","0.2638",NA,"11/4/2021",2,0.3424,923.3914,22.2467,"5.867822248",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","TN-7-2021","TN-7-2021","TN-7-21","TN-7","8/4/2021 (TN)","9/3/2021",62.45133,-143.382153,"TN",2.817,50.5,NA,8,NA,14.5,NA,7,33.9,"M","0.036","3-E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.686,"2-D1","N","Y",5,"Y","Y",0.02,0.6,0.6,0.7,0.6,0.9,0.6,1,0.6,"","10/29/2021",120.2,"11/3/2021",30.4,"0.7471","0.2529",NA,"11/4/2021",2,0.2514,923.3914,22.0219,"5.569598669",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
